"mss","mu0","phi0","ppEffCrit","ppFutCrit","pmp","n1_targ","n2_targ","futOnly","enrScale","numAlt","trr1","trr2","trr3","trr4","trr5","rr1","rr2","rr3","rr4","rr5","FWER","nerr","fut1","fut2","fut3","fut4","fut5","aveSS1","aveSS2","aveSS3","aveSS4","aveSS5","medSS1","medSS2","medSS3","medSS4","medSS5","minSS1","minSS2","minSS3","minSS4","minSS5","maxSS1","maxSS2","maxSS3","maxSS4","maxSS5","aveSSovr","PM1","PM2","PM3","PM4","PM5","SP1","SP2","SP3","SP4","SP5","PP1","PP2","PP3","PP4","PP5","BIAS1","BIAS2","BIAS3","BIAS4","BIAS5","MSE1","MSE2","MSE3","MSE4","MSE5","aveDur","esProb1","esProb2","nbCont1","nbCont2"
4,0.45,1,0.985,0.275,2,7,16,1,0.5,1,0.45,0.15,0.15,0.15,0.15,0.646624,0.0118,0.01208,0.01204,0.01202,0.046324,1.03488472498057,0.12116,0.738516,0.738516,0.737688,0.73784,13.999332,14.507944,14.49748,14.499688,14.5019,15,11,11,11,11,4,4,4,4,4,34,65,63,60,58,72.006344,0.423804019355561,0.152272992202478,0.152186934602596,0.152174918321389,0.152228004848541,0.440605108706805,0.120533281998055,0.12040850816453,0.120389729093606,0.120468444100912,0.903709489861033,0.459804664578374,0.459289682298064,0.459426272725223,0.459398643193048,-0.0261959806444433,0.0022729922024768,0.00218693460259752,0.00217491832139039,0.00222800484854146,0.0292222373610483,0.004625371985843,0.00463307734977294,0.00462497123734941,0.00463034075373609,14.561990139964,0.141068,0.858932,1.832036,1.231716
4,0.45,1,0.985,0.275,2,7,16,1,0.5,2,0.45,0.45,0.15,0.15,0.15,0.72172,0.721784,0.013004,0.013348,0.013064,0.038344,1.02795743793031,0.109812,0.110724,0.74106,0.73922,0.741812,16.473252,16.46078,16.652136,16.685632,16.614632,17,17,13,13,13,4,4,4,4,4,48,48,72,62,70,82.886432,0.424330232105313,0.424154699197526,0.155244030459304,0.155501362637605,0.155393771425384,0.432828734409095,0.43253311455217,0.122741110551822,0.123073908847331,0.122827545656446,0.920025739022549,0.919418888059103,0.472668716150053,0.473397274644238,0.472962548947884,-0.0256697678946875,-0.0258453008024758,0.00524403045930394,0.00550136263760658,0.00539377142538318,0.0229924949702246,0.0230869407496673,0.00454146280062931,0.00458142416212512,0.00453711719135998,17.5535552817762,0.08224,0.91776,2.4397,1.074452
4,0.45,1,0.985,0.275,2,7,16,1,0.5,3,0.45,0.45,0.45,0.15,0.15,0.775768,0.777276,0.777184,0.015344,0.015624,0.030408,1.01841620626151,0.096416,0.094324,0.09436,0.7349,0.733768,18.445976,18.463224,18.467864,18.529396,18.569476,19,19,19,14,14,4,4,4,4,4,45,49,45,67,73,92.475936,0.42797407181119,0.42856310167032,0.428356572220843,0.157971792868904,0.158342165917694,0.431142085323184,0.431863809663696,0.431632837382436,0.123944853330281,0.124394574855957,0.933423713714197,0.934423669108015,0.934240652136943,0.48230515154944,0.483587771316133,-0.0220259281888089,-0.0214368983296789,-0.0216434277791558,0.00797179286890455,0.008342165917695,0.0187828000266377,0.0186930046683661,0.0186646055602893,0.00470147115142987,0.00471724745442636,19.6275046832903,0.050912,0.949088,3.129672,0.885036
4,0.45,1,0.985,0.275,2,7,16,1,0.5,4,0.45,0.45,0.45,0.45,0.15,0.822544,0.82158,0.822384,0.822572,0.019216,0.019216,1,0.079848,0.080932,0.080736,0.080784,0.72038,20.140432,20.114964,20.1074,20.101564,20.598764,21,21,21,21,15,4,4,4,4,4,47,48,48,51,71,101.063124,0.433823587594625,0.433452419876537,0.433473949441291,0.433902565603939,0.16137283702217,0.433389852153624,0.432905066622456,0.432969590447814,0.43346119454372,0.125504174783629,0.946443364754952,0.945771663985139,0.945672589632383,0.945894019191382,0.493362524730942,-0.0161764124053747,-0.0165475801234663,-0.0165260505587091,-0.0160974343960631,0.0113728370221693,0.0154388633042319,0.0155419950999696,0.0155625204081997,0.0155469076763793,0.00505261729878639,21.242029521735,0.038192,0.961808,3.832032,0.649024
4,0.45,1,0.985,0.275,2,7,16,1,0.5,5,0.45,0.45,0.45,0.45,0.45,0.868988,0.869,0.870268,0.86942,0.869852,0,0,0.06278,0.062192,0.061248,0.062228,0.061844,21.793364,21.792912,21.800768,21.816792,21.80146,23,23,23,23,23,4,4,4,4,4,46,50,49,49,50,109.005296,0.441070490970648,0.4411503872686,0.441511879911312,0.441465135491451,0.441255258667578,0.437666187272271,0.437864073958581,0.438283692576676,0.438260258067474,0.437937828682391,0.959174942594021,0.959502364141102,0.959955378941263,0.959365987089174,0.95962388395102,-0.00892950902934911,-0.00884961273140227,-0.00848812008868918,-0.00853486450854582,-0.00874474133242209,0.012564687281329,0.0125455188550829,0.0124759713926212,0.0126208013909945,0.0125115151491428,22.7267438913935,0.043144,0.956856,4.497536,0.34218
4,0.45,1,0.985,0.275,2,7,16,1,2,0,0.15,0.15,0.15,0.15,0.15,0.010592,0.010536,0.010496,0.01074,0.010676,0.050828,1.04351932005981,0.712756,0.714392,0.713124,0.71384,0.714664,11.973372,11.956432,11.970612,11.955912,11.934488,9,9,9,9,9,4,4,4,4,4,45,44,43,43,43,59.790816,0.147904789081577,0.147849804079214,0.147912336373716,0.147787534623449,0.147900420345641,0.115835236509952,0.115735416442075,0.115839017460708,0.115606315839062,0.115756568244018,0.439331427791222,0.438957668438845,0.439358904369743,0.438837258792917,0.43896928173126,-0.00209521091842226,-0.00215019592078704,-0.00208766362628253,-0.00221246537655046,-0.00209957965435973,0.00490077034272824,0.00491726337574101,0.00488518898728627,0.00491341915654871,0.00493107170638931,19.7557310495823,0.229564,0.770436,1.420828,1.378184
4,0.45,1,0.985,0.275,2,7,16,1,2,1,0.45,0.15,0.15,0.15,0.15,0.905576,0.014412,0.014572,0.014444,0.014792,0.056168,1.03653325737074,0.066696,0.636584,0.634992,0.633984,0.636016,31.995576,11.036344,11.050048,11.067684,11.04912,34,9,9,9,9,4,4,4,4,4,74,44,42,40,40,76.198772,0.433658491555819,0.155375666876671,0.155750731381195,0.155582067366457,0.155519835510137,0.444091851613478,0.112212416330869,0.112685491563421,0.112580898366437,0.112432841598092,0.970364516986703,0.448813062134232,0.450028011006925,0.449700026898987,0.449286697386652,-0.016341508444186,0.00537566687667168,0.00575073138119498,0.00558206736645454,0.0055198355101359,0.0122170695853391,0.00623410075497145,0.00627751335863333,0.00625118432038662,0.00626144877880547,16.7546125692958,0.126184,0.873816,2.276652,1.427932
4,0.45,1,0.985,0.275,2,7,16,1,2,2,0.45,0.45,0.15,0.15,0.15,0.900652,0.901172,0.018796,0.018984,0.019204,0.0553,1.030452079566,0.06156,0.061892,0.57872,0.58002,0.5788,29.146616,29.1356,10.514716,10.515804,10.507692,30,30,9,9,9,4,4,4,4,4,88,71,40,37,39,89.820428,0.435866539272807,0.436075628598673,0.162538498851876,0.162730122257889,0.162563846400204,0.442659453629072,0.442850043960581,0.110254313150739,0.110483048748547,0.110245697972417,0.969209068360089,0.969048306925724,0.460357500541275,0.460943218792076,0.460438878762583,-0.014133460727199,-0.0139243714013319,0.0125384988518741,0.0127301222578877,0.012563846400203,0.0114717306951419,0.0115136882382167,0.00739648317369255,0.00743624682921097,0.0074104435717586,15.1477242576882,0.096712,0.903288,2.960888,1.2802
4,0.45,1,0.985,0.275,2,7,16,1,2,3,0.45,0.45,0.45,0.15,0.15,0.895676,0.896372,0.89574,0.023188,0.023748,0.04608,1.01857638888889,0.058512,0.05726,0.058008,0.539108,0.537224,26.778984,26.779528,26.786976,9.901568,9.911688,28,28,28,9,9,4,4,4,4,4,69,76,78,37,34,100.158744,0.438515525451924,0.438520902175213,0.438257039930839,0.170516140823335,0.17081380626612,0.442286610360186,0.442270545597088,0.441964354770196,0.107860968550884,0.108265310754163,0.967841948156659,0.96839089588353,0.968015989999482,0.474265765272606,0.474801651719883,-0.0114844745480767,-0.0114790978247854,-0.011742960069167,0.0205161408233348,0.020813806266119,0.0112557590919938,0.011181793136162,0.0112230899915241,0.00856088229733882,0.00865833910419765,13.877604126358,0.083196,0.916804,3.518488,1.015164
4,0.45,1,0.985,0.275,2,7,16,1,2,4,0.45,0.45,0.45,0.45,0.15,0.886584,0.886412,0.886736,0.886416,0.028292,0.028292,1,0.057044,0.057192,0.056468,0.057192,0.514184,24.311896,24.284764,24.309064,24.300208,9.088912,25,25,25,25,8,4,4,4,4,4,66,63,63,66,33,106.294844,0.440623633820719,0.440653323850018,0.440602953351726,0.440450421104009,0.180819249389043,0.441340001853936,0.441376314544056,0.441298232523402,0.441133169738452,0.104545699075624,0.965347859028629,0.965286317035923,0.965621200180838,0.96528497754598,0.493670076782535,-0.00937636617928435,-0.00934667614997951,-0.00939704664827395,-0.00954957889598774,0.0308192493890452,0.011628587751508,0.0116346563896489,0.0115677190667131,0.0115870669675095,0.00970901982735358,12.6040849436903,0.076628,0.923372,3.97308,0.68348
4,0.45,1,0.985,0.275,2,7,16,1,2,5,0.45,0.45,0.45,0.45,0.45,0.869548,0.869596,0.868844,0.86976,0.869108,0,0,0.061924,0.0618,0.06264,0.062168,0.06234,21.796948,21.831756,21.819672,21.80978,21.793556,23,23,23,23,23,4,4,4,4,4,48,48,49,50,48,109.051712,0.441481906816092,0.441242758027237,0.441115891291818,0.44127970320713,0.441174133415188,0.438188827702422,0.437913147946432,0.437778233244797,0.438037226914626,0.437826475572219,0.959796578912641,0.959787173673119,0.959037580774571,0.959505858070149,0.95929122310037,-0.00851809318390702,-0.00875724197276675,-0.00888410870818559,-0.00872029679287155,-0.00882586658481347,0.012493866218789,0.0125106799883332,0.0126374021445471,0.01251662428439,0.0125696180152935,11.3768017084125,0.042392,0.957608,4.499892,0.342272
