"mss","mu0","phi0","ppEffCrit","ppFutCrit","pmp","n1_targ","n2_targ","futOnly","enrScale","numAlt","trr1","trr2","trr3","trr4","trr5","rr1","rr2","rr3","rr4","rr5","FWER","nerr","fut1","fut2","fut3","fut4","fut5","aveSS1","aveSS2","aveSS3","aveSS4","aveSS5","medSS1","medSS2","medSS3","medSS4","medSS5","minSS1","minSS2","minSS3","minSS4","minSS5","maxSS1","maxSS2","maxSS3","maxSS4","maxSS5","aveSSovr","PM1","PM2","PM3","PM4","PM5","SP1","SP2","SP3","SP4","SP5","PP1","PP2","PP3","PP4","PP5","BIAS1","BIAS2","BIAS3","BIAS4","BIAS5","MSE1","MSE2","MSE3","MSE4","MSE5","aveDur","esProb1","esProb2","nbCont1","nbCont2"
4,0.45,1,0.985,0.275,2,7,16,1,0.5,1,0.45,0.15,0.15,0.15,0.15,0.783748,0.013016,0.012904,0.013156,0.013072,0.05028,1.03715194908512,0.113156,0.679168,0.681012,0.680576,0.678368,20.155948,12.464816,12.440096,12.443204,12.479064,22,9,9,9,9,4,4,4,4,4,44,40,42,42,40,69.983128,0.424517886517661,0.152772835097696,0.15262286168103,0.152803544782729,0.152850241670204,0.437307461203867,0.11451630698076,0.114323949044824,0.114536414225152,0.114709437929868,0.932173370585734,0.451786357232921,0.451568162221955,0.451937740143036,0.452455245375783,-0.0254821134823376,0.00277283509769623,0.00262286168102853,0.00280354478272993,0.00285024167020386,0.0212680693238024,0.00530601846680047,0.00523964177048587,0.00527826205222753,0.00526472372290228,41.2169365914511,0.12294,0.87706,2.076728,1.331824
4,0.45,1,0.985,0.275,2,7,16,1,0.5,2,0.45,0.45,0.15,0.15,0.15,0.810924,0.810184,0.01618,0.0161,0.015396,0.046308,1.02954133195128,0.096812,0.09658,0.648464,0.649792,0.649564,20.82234,20.82374,12.969764,12.949772,12.93426,22,22,9,9,9,4,4,4,4,4,43,47,41,42,44,80.499876,0.428236655482644,0.428157009006568,0.156941886823291,0.156894899393148,0.156706990030129,0.435695565822121,0.435643183437228,0.113439160419679,0.113391261481424,0.113060915822186,0.941189989960679,0.941004046160244,0.462008098441481,0.462054478147084,0.4612991097243,-0.0217633445173582,-0.0218429909934343,0.00694188682329346,0.00689489939314954,0.00670699003012788,0.017754374420639,0.0178679064435348,0.00572102264807489,0.00568065595571517,0.00567395810314139,47.6420102121544,0.078716,0.921284,2.735124,1.190004
4,0.45,1,0.985,0.275,2,7,16,1,0.5,3,0.45,0.45,0.45,0.15,0.15,0.831428,0.833028,0.832188,0.019516,0.019484,0.038176,1.02158424140821,0.083564,0.08304,0.083564,0.613548,0.61296,21.340776,21.355404,21.3472,13.532052,13.545,23,23,23,10,10,4,4,4,4,4,46,46,44,42,45,91.120432,0.431424848627149,0.432038410650915,0.431770613927904,0.16098466213866,0.160935823250716,0.434684179524609,0.435420043580437,0.435157094887401,0.112527427987542,0.112614726606589,0.947721174729934,0.948307997175157,0.947707799326852,0.471917142599444,0.47163722372669,-0.018575151372851,-0.0179615893490871,-0.0182293860720936,0.0109846621386601,0.0109358232507163,0.0155207488796951,0.0154542679326376,0.0155703432782152,0.00622008416034388,0.00623656712255654,51.7532624959032,0.05158,0.94842,3.397596,0.98768
4,0.45,1,0.985,0.275,2,7,16,1,0.5,4,0.45,0.45,0.45,0.45,0.15,0.851536,0.850592,0.851056,0.852184,0.024116,0.024116,1,0.072072,0.072428,0.071032,0.071172,0.58434,21.610292,21.59526,21.631624,21.610296,13.987824,23,23,23,23,10,4,4,4,4,4,44,45,44,44,43,100.435296,0.436410462135341,0.436266971416286,0.436285164121952,0.436432791576365,0.166336400671724,0.43646773980011,0.436252740443023,0.436297483185401,0.436527947327579,0.111977937590427,0.954115947802566,0.95380551847233,0.954369748117481,0.954440955563947,0.484552606697182,-0.0135895378646581,-0.0137330285837165,-0.0137148358780443,-0.0135672084236355,0.0163364006717234,0.0138497210861388,0.0139279717926107,0.0138259515829429,0.0138106774181742,0.00694979115676207,55.092668511963,0.043052,0.956948,3.979772,0.699472
4,0.45,1,0.985,0.275,2,7,16,1,0.5,5,0.45,0.45,0.45,0.45,0.45,0.870092,0.87052,0.871032,0.86996,0.870656,0,0,0.062808,0.062376,0.061968,0.062212,0.062452,21.731968,21.747912,21.77456,21.752492,21.746356,23,23,23,23,23,4,4,4,4,4,45,45,45,46,50,108.753288,0.4412610596387,0.441145842515116,0.441213152954813,0.440957821292008,0.441346157994438,0.43794163637513,0.437779534327363,0.437883793588552,0.43750291250868,0.438071877239184,0.959478458405575,0.959646502221664,0.959781614339624,0.959542516165817,0.959432089302108,-0.00873894036129875,-0.008854157484884,-0.0087868470451881,-0.00904217870799499,-0.00865384200556141,0.0124965634461048,0.0125127099890031,0.0124382960451511,0.012500204919246,0.0125459472073968,58.124821039485,0.042388,0.957612,4.499852,0.335924
4,0.45,1,0.985,0.275,2,7,16,1,2,0,0.15,0.15,0.15,0.15,0.15,0.010036,0.010852,0.010308,0.010708,0.010116,0.049896,1.04256854256854,0.714376,0.71362,0.712568,0.712344,0.71412,11.889552,11.892648,11.913488,11.928928,11.896976,9,9,9,9,9,4,4,4,4,4,39,42,40,41,42,59.521592,0.147869995894179,0.148089458131449,0.147947618815942,0.147975084137343,0.147896643137576,0.115709837466545,0.115938592911165,0.115740792929457,0.115843254654702,0.115737653810693,0.439501508137175,0.439700369524816,0.439541146734472,0.439405822565493,0.439471995379885,-0.00213000410582253,-0.00191054186855075,-0.00205238118405878,-0.00202491586265762,-0.00210335686242355,0.00483804036915277,0.00493802289294303,0.0049076157975232,0.00493514886126915,0.00485837489970871,58.1940815079507,0.228968,0.771032,1.42284,1.380952
4,0.45,1,0.985,0.275,2,7,16,1,2,1,0.45,0.15,0.15,0.15,0.15,0.783948,0.013112,0.013216,0.013236,0.013016,0.050812,1.03479493033142,0.1121,0.68018,0.678812,0.679856,0.67878,20.189436,12.441964,12.46808,12.460032,12.469696,22,9,9,9,9,4,4,4,4,4,46,44,41,43,40,70.029208,0.424524084471982,0.152500321604568,0.152663729635249,0.152594343736875,0.152578636945463,0.437283654287944,0.114169749471552,0.11442556765457,0.114388445532976,0.114355679591243,0.932578236948631,0.45068984727676,0.451469757884406,0.451149300400859,0.451190220603042,-0.025475915528021,0.00250032160456724,0.00266372963524901,0.00259434373687295,0.00257863694546462,0.0211349265801822,0.00533858532605674,0.00529739890778286,0.00532809993813997,0.00526604844543349,45.7421363011913,0.121696,0.878304,2.079612,1.333744
4,0.45,1,0.985,0.275,2,7,16,1,2,2,0.45,0.45,0.15,0.15,0.15,0.81116,0.811064,0.01564,0.016136,0.016044,0.046448,1.02953840854289,0.096732,0.096924,0.64848,0.646944,0.648476,20.842368,20.818244,12.9764,12.981932,12.972528,22,22,9,9,9,4,4,4,4,4,43,46,43,43,42,80.591472,0.427960978687625,0.428088206521048,0.156762428733698,0.157041042058317,0.15691535676576,0.435359010169809,0.435508891683035,0.113288042936562,0.113604425643157,0.113431580057621,0.941033045997792,0.940901319136559,0.461633680669869,0.462494082612188,0.462074762090718,-0.0220390213123733,-0.02191179347895,0.00676242873369626,0.00704104205831647,0.00691535676576248,0.0177592734496485,0.0178121901553511,0.00568613545275928,0.00572993013177269,0.00570033846798929,39.3477493586271,0.077736,0.922264,2.740412,1.1924
4,0.45,1,0.985,0.275,2,7,16,1,2,3,0.45,0.45,0.45,0.15,0.15,0.831528,0.832788,0.832316,0.019504,0.019468,0.03832,1.01701461377871,0.084172,0.083004,0.083884,0.61174,0.615008,21.341892,21.367636,21.350236,13.547896,13.516364,23,23,23,10,10,4,4,4,4,4,46,45,45,44,42,91.124024,0.431674216916006,0.432233953013158,0.431606619755255,0.161322185779944,0.16090813471619,0.434985307944329,0.435595669298287,0.434907641463819,0.112928624282263,0.112392196809156,0.947626788589086,0.948407229384398,0.947761749077793,0.473009756698799,0.471516896785212,-0.0183257830839951,-0.0177660469868364,-0.0183933802447382,0.011322185779944,0.0109081347161891,0.0155401930282535,0.0155123103907353,0.0155425552946206,0.00622204884202512,0.00623195035574225,35.1661227065092,0.051272,0.948728,3.397712,0.986588
4,0.45,1,0.985,0.275,2,7,16,1,2,4,0.45,0.45,0.45,0.45,0.15,0.852208,0.851536,0.850736,0.852292,0.024472,0.024472,1,0.071264,0.071548,0.071796,0.07164,0.582868,21.605484,21.591032,21.621936,21.61368,14.027476,23,23,23,23,10,4,4,4,4,4,45,45,44,46,42,100.459608,0.43649860679925,0.436411096926224,0.436193666820429,0.436221774781447,0.166299102508293,0.436605482515601,0.436478831418833,0.43621285396556,0.436246974173516,0.112013226879617,0.954496194558694,0.954472587694029,0.954106217289361,0.954136124368727,0.484829131548041,-0.0135013932007497,-0.0135889030737735,-0.0138063331795708,-0.0137782252185525,0.0162991025082924,0.0137950466229491,0.0137900077356861,0.0138548104859879,0.0138646294914118,0.00690899316693486,31.8444540533918,0.04282,0.95718,3.98264,0.69964
